UserAttempt Posture Score TimeStamps MergeTimeStamps penX penY orAltitude orAzimuth orTwist pressure
aibin2 1 12.31670507973065 1670507973065 435 597 640 820 0 539
aibin2 1 12.31670507973071 1670507973070 436 599 640 820 0 539
aibin2 1 12.31670507973076 1670507973075 437 600 640 820 0 538
aibin2 1 12.31670507973087 1670507973085 439 601 640 800 0 538
aibin2 1 12.31670507973088 1670507973085 441 600 640 800 0 536
aibin2 1 12.31670507973093 1670507973090 443 598 640 800 0 536
aibin2 1 12.31670507973098 1670507973095 445 596 640 800 0 537
aibin2 1 12.31670507973104 1670507973100 448 593 650 790 0 536
aibin2 1 12.31670507973110 1670507973110 452 589 650 810 0 537
aibin2 1 12.31670507973115 1670507973115 455 585 650 810 0 537
aibin2 1 12.31670507973121 1670507973120 459 580 650 810 0 537
aibin2 1 12.31670507973126 1670507973125 463 576 650 810 0 537
aibin2 1 12.31670507973132 1670507973130 467 571 650 810 0 538
aibin2 1 12.31670507973138 1670507973135 471 567 660 830 0 538
aibin2 1 12.31670507973143 1670507973140 475 563 660 830 0 538
aibin2 1 12.31670507973148 1670507973145 478 561 660 830 0 538
aibin2 1 12.31670507973155 1670507973155 481 559 660 830 0 538
aibin2 1 12.31670507973160 1670507973160 484 559 660 830 0 538
aibin2 1 12.31670507973165 1670507973165 486 561 660 830 0 539
aibin2 1 12.31670507973171 1670507973170 488 563 660 830 0 542
aibin2 1 12.31670507973176 1670507973175 490 567 660 830 0 546
aibin2 1 12.31670507973182 1670507973180 491 571 660 830 0 549
aibin2 1 12.31670507973188 1670507973185 492 575 650 840 0 550
aibin2 1 12.31670507973193 1670507973190 493 579 650 840 0 550
aibin2 1 12.31670507973198 1670507973195 494 583 650 840 0 551
aibin2 1 12.31670507973204 1670507973200 495 587 650 840 0 550
aibin2 1 12.31670507973210 1670507973210 496 590 650 840 0 551
aibin2 1 12.31670507973215 1670507973215 497 593 650 810 0 551
aibin2 1 12.31670507973221 1670507973220 498 595 650 810 0 551
aibin2 1 12.31670507973226 1670507973225 499 597 650 810 0 551
aibin2 1 12.31670507973232 1670507973230 501 599 640 820 0 550
aibin2 1 12.31670507973238 1670507973235 502 599 640 820 0 550
aibin2 1 12.31670507973244 1670507973240 503 600 640 820 0 549
aibin2 1 12.31670507973248 1670507973245 505 599 640 820 0 549
aibin2 1 12.31670507973254 1670507973250 506 598 640 800 0 546
aibin2 1 12.31670507973260 1670507973260 508 597 640 820 0 546
aibin2 1 12.31670507973265 1670507973265 510 594 640 820 0 545
aibin2 1 12.31670507973271 1670507973270 512 591 640 820 0 544
aibin2 1 12.31670507973276 1670507973275 514 588 640 820 0 545
aibin2 1 12.31670507973282 1670507973280 516 584 640 820 0 545
aibin2 1 12.31670507973288 1670507973285 518 580 650 810 0 545
aibin2 1 12.31670507973293 1670507973290 521 575 650 810 0 545
aibin2 1 12.31670507973298 1670507973295 523 570 650 810 0 545
aibin2 1 12.31670507973306 1670507973305 526 566 650 810 0 545
aibin2 1 12.31670507973310 1670507973310 528 562 650 810 0 545
aibin2 1 12.31670507973315 1670507973315 531 559 650 810 0 545
aibin2 1 12.31670507973321 1670507973320 533 557 650 810 0 545
aibin2 1 12.31670507973327 1670507973325 534 556 650 810 0 545
aibin2 1 12.31670507973332 1670507973330 535 557 650 810 0 545
aibin2 1 12.31670507973338 1670507973335 535 560 650 810 0 545
aibin2 1 12.31670507973343 1670507973340 535 564 650 810 0 547
aibin2 1 12.31670507973348 1670507973345 535 569 640 820 0 548
aibin2 1 12.31670507973354 1670507973350 535 575 640 820 0 550
aibin2 1 12.31670507973360 1670507973360 534 580 640 820 0 552
aibin2 1 12.31670507973366 1670507973365 534 586 640 820 0 557
aibin2 1 12.31670507973371 1670507973370 534 591 640 820 0 565
aibin2 1 12.31670507973376 1670507973375 534 595 640 820 0 573
aibin2 1 12.31670507973383 1670507973380 533 599 640 820 0 579
aibin2 1 12.31670507973388 1670507973385 533 603 640 820 0 586
aibin2 1 12.31670507973393 1670507973390 534 605 640 820 0 591
aibin2 1 12.31670507973398 1670507973395 534 608 650 790 0 593
aibin2 1 12.31670507973404 1670507973400 535 609 650 790 0 595
aibin2 1 12.31670507973410 1670507973410 536 610 650 790 0 594
aibin2 1 12.31670507973415 1670507973415 537 610 650 790 0 594
aibin2 1 12.31670507973421 1670507973420 538 609 640 770 0 593
aibin2 1 12.31670507973426 1670507973425 539 607 640 770 0 594
aibin2 1 12.31670507973432 1670507973430 541 604 640 770 0 594
aibin2 1 12.31670507973438 1670507973435 544 600 640 770 0 594
aibin2 1 12.31670507973443 1670507973440 546 595 640 770 0 594
aibin2 1 12.31670507973448 1670507973445 549 588 640 770 0 594
aibin2 1 12.31670507973454 1670507973450 552 581 650 790 0 594
aibin2 1 12.31670507973460 1670507973460 556 574 650 790 0 595
aibin2 1 12.31670507973465 1670507973465 562 566 650 790 0 595
aibin2 1 12.31670507973471 1670507973470 567 559 650 790 0 595
aibin2 1 12.31670507973476 1670507973475 574 552 650 810 0 595
aibin2 1 12.31670507973482 1670507973480 580 547 650 810 0 596
aibin2 1 12.31670507973488 1670507973485 586 542 650 810 0 596
aibin2 1 12.31670507973493 1670507973490 592 539 650 840 0 596
aibin2 1 12.31670507973498 1670507973495 596 538 650 840 0 596
aibin2 1 12.31670507973504 1670507973500 600 538 650 840 0 596
aibin2 1 12.31670507973510 1670507973510 603 541 650 840 0 595
aibin2 1 12.31670507973515 1670507973515 605 544 660 830 0 595
aibin2 1 12.31670507973521 1670507973520 606 549 660 830 0 596
aibin2 1 12.31670507973526 1670507973525 607 554 660 830 0 596
aibin2 1 12.31670507973532 1670507973530 608 559 660 830 0 597
aibin2 1 12.31670507973538 1670507973535 608 564 660 830 0 597
aibin2 1 12.31670507973543 1670507973540 609 569 660 810 0 598
aibin2 1 12.31670507973548 1670507973545 609 573 660 810 0 599
aibin2 1 12.31670507973554 1670507973550 609 577 660 810 0 603
aibin2 1 12.31670507973560 1670507973560 610 580 660 810 0 608
aibin2 1 12.31670507973565 1670507973565 610 583 660 790 0 609
aibin2 1 12.31670507973571 1670507973570 611 585 660 790 0 610
aibin2 1 12.31670507973576 1670507973575 611 587 660 790 0 611
aibin2 1 12.31670507973582 1670507973580 612 588 660 790 0 611
aibin2 1 12.31670507973588 1670507973585 612 589 660 790 0 611
aibin2 1 12.31670507973593 1670507973590 613 589 660 790 0 610
aibin2 1 12.31670507973599 1670507973595 614 589 660 790 0 610
aibin2 1 12.31670507973605 1670507973605 615 589 660 790 0 608
aibin2 1 12.31670507973610 1670507973610 616 588 660 790 0 607
aibin2 1 12.31670507973615 1670507973615 617 587 660 790 0 607
aibin2 1 12.31670507973621 1670507973620 619 585 660 790 0 607
aibin2 1 12.31670507973626 1670507973625 620 582 660 790 0 607
aibin2 1 12.31670507973632 1670507973630 622 579 660 790 0 607
aibin2 1 12.31670507973638 1670507973635 624 576 660 790 0 607
aibin2 1 12.31670507973643 1670507973640 626 572 660 790 0 607
aibin2 1 12.31670507973648 1670507973645 628 568 660 790 0 607
aibin2 1 12.31670507973654 1670507973650 631 564 660 790 0 606
aibin2 1 12.31670507973660 1670507973660 634 560 660 790 0 607
aibin2 1 12.31670507973665 1670507973665 636 557 660 790 0 607
aibin2 1 12.31670507973671 1670507973670 638 554 660 790 0 607
aibin2 1 12.31670507973676 1670507973675 640 553 660 790 0 607
aibin2 1 12.31670507973682 1670507973680 641 553 660 790 0 608
aibin2 1 12.31670507973688 1670507973685 642 553 660 810 0 608
aibin2 1 12.31670507973693 1670507973690 642 556 660 810 0 608
aibin2 1 12.31670507973698 1670507973695 641 560 660 810 0 610
aibin2 1 12.31670507973704 1670507973700 640 566 660 810 0 612
aibin2 1 12.31670507973710 1670507973710 639 572 660 810 0 616
aibin2 1 12.31670507973715 1670507973715 637 579 670 810 0 625
aibin2 1 12.31670507973721 1670507973720 636 586 670 810 0 639
aibin2 1 12.31670507973726 1670507973725 634 593 670 810 0 653
aibin2 1 12.31670507973732 1670507973730 633 600 670 810 0 663
aibin2 1 12.31670507973738 1670507973735 631 606 670 780 0 670
aibin2 1 12.31670507973743 1670507973740 630 612 670 780 0 675
aibin2 1 12.31670507973748 1670507973745 630 617 660 760 0 676
aibin2 1 12.31670507973754 1670507973750 629 622 660 760 0 677
aibin2 1 12.31670507973760 1670507973760 629 625 660 760 0 679
aibin2 1 12.31670507973765 1670507973765 630 628 660 740 0 679
aibin2 1 12.31670507973771 1670507973770 631 630 660 740 0 679
aibin2 1 12.31670507973776 1670507973775 633 631 660 740 0 678
aibin2 1 12.31670507973782 1670507973780 635 631 660 720 0 678
aibin2 1 12.31670507973788 1670507973785 637 631 660 720 0 676
aibin2 1 12.31670507973793 1670507973790 640 629 660 720 0 677
aibin2 1 12.31670507973798 1670507973795 643 626 660 700 0 676
aibin2 1 12.31670507973804 1670507973800 647 623 670 690 0 675
aibin2 1 12.31670507973810 1670507973810 651 618 670 690 0 675
aibin2 1 12.31670507973815 1670507973815 655 612 670 690 0 675
aibin2 1 12.31670507973821 1670507973820 660 606 670 710 0 675
aibin2 1 12.31670507973826 1670507973825 665 599 670 710 0 674
aibin2 1 12.31670507973833 1670507973830 670 592 670 710 0 675
aibin2 1 12.31670507973838 1670507973835 676 585 670 730 0 674
aibin2 1 12.31670507973843 1670507973840 683 579 670 730 0 674
aibin2 1 12.31670507973848 1670507973845 689 573 670 730 0 674
aibin2 1 12.31670507973854 1670507973850 695 569 670 750 0 674
aibin2 1 12.31670507973860 1670507973860 701 566 670 750 0 674
aibin2 1 12.31670507973865 1670507973865 706 564 670 750 0 674
aibin2 1 12.31670507973871 1670507973870 710 564 670 750 0 674
aibin2 1 12.31670507973876 1670507973875 714 564 670 750 0 674
aibin2 1 12.31670507973882 1670507973880 717 565 670 750 0 675
aibin2 1 12.31670507973888 1670507973885 720 568 680 780 0 675
aibin2 1 12.31670507973893 1670507973890 722 570 680 780 0 675
aibin2 1 12.31670507973898 1670507973895 724 572 680 780 0 676
aibin2 1 12.31670507973905 1670507973905 726 575 680 780 0 676
aibin2 1 12.31670507973910 1670507973910 727 577 680 780 0 676
aibin2 1 12.31670507973915 1670507973915 729 579 680 780 0 676
aibin2 1 12.31670507973921 1670507973920 730 581 680 780 0 676
aibin2 1 12.31670507973926 1670507973925 731 582 680 780 0 669
aibin2 1 12.31670507973932 1670507973930 731 583 680 780 0 642
aibin2 1 12.31670507973938 1670507973935 732 584 670 750 0 591
aibin2 1 12.31670507973943 1670507973940 732 584 670 750 0 533
aibin2 1 12.31670507973948 1670507973945 731 584 670 750 0 452
aibin2 1 12.31670507973954 1670507973950 730 584 670 750 0 257
aibin2 1 12.31670507973961 1670507973960 730 584 680 720 0 0
aibin2 1 12.31670507973965 1670507973965 725 584 680 720 0 0
aibin2 1 12.31670507973971 1670507973970 721 583 680 720 0 0
aibin2 1 12.31670507973976 1670507973975 715 583 690 710 0 0
aibin2 1 12.31670507973982 1670507973980 708 583 690 710 0 0
aibin2 1 12.31670507973989 1670507973985 699 582 700 700 0 0
aibin2 1 12.31670507973993 1670507973990 688 581 700 680 0 0
aibin2 1 12.31670507973999 1670507973995 688 581 700 680 0 0
aibin2 1 12.31670507974005 1670507974005 688 581 700 680 0 0
aibin2 1 12.31670507974010 1670507974010 688 581 700 680 0 0
aibin2 1 12.31670507974015 1670507974015 688 581 700 680 0 0
aibin2 1 12.31670507974021 1670507974020 688 581 700 680 0 0
aibin2 1 12.31670507974035 1670507974035 688 581 700 680 0 0
aibin2 1 12.31670507974044 1670507974040 688 581 700 680 0 0
aibin2 1 12.31670507974052 1670507974050 688 581 700 680 0 0
aibin2 1 12.31670507974061 1670507974060 688 581 700 680 0 0
